"Fraction_1" "Fraction_2" "Fraction_3" "Fraction_4" "Fraction_5" "Fraction_6" "Fraction_7" "Fraction_8" "Fraction_9" "Fraction_10" "Fraction_11" "Fraction_12" "Fraction_13" "Fraction_14" "Fraction_15" "Fraction_16" "Fraction_17" "Fraction_18" "Fraction_19" "Fraction_20" "Fraction_21" "Fraction_22" "Fraction_23" "Fraction_24" "Fraction_25"
"RL13_HUMAN_Rep_2" 0 41644.1562131465 0 0 0 0 113218.508040867 131042.095804554 62677.2331073439 88243.8278814268 143678.240556017 712776.086809003 0 561342.365913586 725148.314429318 437062.028110139 690138.794090322 856766.153271039 1512617.65745429 1482549.06733987 0 431960.107906911 243053.128401635 2170633.86764316 2051492.47724664
"RL13_HUMAN_Rep_3" 0 97179.2154149047 0 0 0 0 127511.832026638 117510.35976308 57609.3675876312 57556.2942891532 139467.863788183 515537.246009463 0 664973.001605222 597322.262438268 378214.330381707 446164.457190082 590925.598837161 935780.910082047 829397.794175034 885024.066718346 1663040.16943693 1259916.57461091 1339231.12288341 1350189.97081653
"RL13A_HUMAN_Rep_1" 0 0 0 0 0 0 56779.1435780507 0 0 240441.712153428 110480.482083615 248724.922724308 232444.672671662 300269.971411528 540391.720143606 496405.047875082 522529.358940853 840211.060063351 1423463.52439463 2555964.90359116 1482972.53227581 150230.902006509 523316.090516137 3933409.32765384 3781253.69903311
"RL13A_HUMAN_Rep_2" 0 0 0 0 0 0 87466.9467337648 0 0 141859.593016629 139496.363075467 299652.655830778 168080.766586699 286204.48638529 361011.103907953 335219.432353109 383452.345419068 583275.372066923 816655.650273879 1466728.81860188 0 169114.33342047 82171.2685064167 3624458.57605877 4511716.92308814
"RL13A_HUMAN_Rep_3" 0 0 0 0 0 0 123469.502759812 0 0 232332.462228071 130488.743338756 275838.14949108 288738.191622288 370768.442963405 437112.609726408 337113.865439331 522616.807514091 677646.267733612 1240506.88120812 1971801.55376857 1662836.33906496 2196971.61747895 1552218.09688002 2745264.74833346 2347300.25387903
"RL14_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 5170.27711798242 0 26194.6138434194 95853.7058951673 32555.3780860619 101220.814882075 127396.663901229 143364.479870618 152244.442789862 273281.68380795 315174.424374367 441772.879358901 1289490.37428743 86865.0664572017 464453.960556579 981710.831860188 1189675.07684994
"RL14_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 9824.14474063718 0 18372.5867252109 158271.869627276 29183.529407926 86006.5638336199 125744.476277972 120584.02288297 99586.4148333197 176736.502029481 448766.97128125 249571.614863852 574014.279328623 64216.168230706 296011.174674752 1498879.94817882 1565869.15235966
"RL14_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 8790.04785777857 0 31033.5917999735 136759.957492901 35380.2978845221 103309.022926683 110299.324774991 109690.766132968 62955.602908028 205819.670611847 349835.312260918 427673.189015399 694397.777997274 232830.706362274 1333471.54233736 589101.543569938 762624.241664166
"RL15_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 0 0 0 103870.812420457 145624.946939793 177719.883319812 201783.597454153 549872.386621753 401830.797141469 129110.799211865 593606.905141864 1819203.88235249 815391.839196727 978226.717251173 453661.803030765 1202122.07901336 1706091.82244679
"RL15_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 0 0 0 171903.659857536 149598.349406295 166231.952275204 225310.068416162 584619.12601391 619820.746039235 131207.654175113 1154257.99002651 2615182.99668414 33190.4654411977 383405.870621336 122625.08702632 1435922.84888034 2610658.85675207
"RL15_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 0 0 0 161152.230417619 197382.349915657 269797.309893761 188327.908607017 429465.496352519 415698.965240498 161961.747066187 612862.106930069 1834412.90208106 1818944.14832646 2747726.60757731 1025932.8508969 905947.239241061 1916624.94372991
"RL17_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 0 0 199826.497854392 320200.848950171 165704.532344524 139873.35567315 125222.131268025 403904.640019548 226317.886785392 206110.613199664 186069.593092063 411854.770280788 444432.551780468 214633.505247832 364908.388154292 865567.668090908 989666.888863422
"RL17_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 0 0 173102.053505564 456301.04709217 201877.009755018 147175.85616919 215520.656521268 510959.546142916 214226.731510656 148034.485335919 154931.403156184 573124.46564424 86940.2742223571 273682.299778616 255315.196814558 635148.624593712 887240.152425256
"RL17_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 0 0 186025.888959464 476762.392160901 340815.831449659 252568.427424963 178179.743617731 610811.522430191 311838.361808162 155135.665645051 164940.941793675 246408.352695413 530029.083076955 704860.668390932 537641.86991227 446967.97591688 756698.916203338
"RL18_HUMAN_Rep_1" 0 0 0 0 0 0 0 63753.8393748038 0 0 198530.852844212 0 0 331848.844606851 582660.725260939 348557.341209675 426886.433515196 578910.321437258 1103962.66241446 1041128.12776622 440282.388312197 14624.1982242313 617730.21061937 1541640.570032 1581603.2096165
"RL18_HUMAN_Rep_2" 0 0 0 0 0 0 0 62966.2320844669 0 0 164446.182102808 0 0 301026.729053481 383860.594154548 298804.768572212 480182.241622215 545984.6603017 1005966.78070796 1038527.41942712 25544.741594611 0 58408.8328782149 1466649.921217 1861655.73056896
"RL18_HUMAN_Rep_3" 0 0 0 0 0 0 0 66386.3867540037 0 0 221094.611440566 0 0 448738.27479352 524272.423433971 239809.324374525 381705.890012541 426258.649072248 928056.490555793 980295.469995704 676859.663657852 652204.506546902 1073343.46720344 1243360.20786989 752211.353538152
"RL18A_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 0 0 223130.27806042 41863.484519921 77922.7229077419 0 148812.959827344 147248.668543573 385863.854769099 582852.473253431 707896.965228534 512154.521631701 757596.970157099 543236.146615566 827521.468962331 1775202.57761196 2682747.18963021
"RL18A_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 0 0 195072.284828013 18581.4254123275 58615.8427336997 0 99511.3821969164 91682.1299975053 292476.850033942 267443.638755701 501058.228875302 359786.01440514 0 0 110820.919911403 1478406.36628494 2913979.11372716
"RL18A_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 0 0 259088.485437514 65479.0099511465 110531.534947865 0 123443.211120196 91008.7366137064 382753.475349755 494757.74538661 600601.375320635 479851.794729703 1061396.76428017 1497142.7637816 1367672.95803133 1300400.11153926 2095168.9418069
"RL19_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 73742.955428435 0 115027.126270713 0 0 181485.288009387 272069.05297681 36923.6901904901 279133.428123158 184647.194730255 216302.214664746 357772.034639584 489142.877663186 231063.637316219 409457.678068954 897741.069135055 941664.923746656
"RL19_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 106219.020732981 0 160710.166559522 0 0 193034.673181113 375760.725429331 54209.4007737872 209396.92786424 59805.3624173647 59441.2427953125 389513.699988243 4790.11767785426 96508.1130591187 47084.5815467835 1262815.87505328 962277.984576593
"RL19_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 58288.19851077 0 135873.160619884 0 0 215363.039356414 297351.827260182 32275.2795813108 356435.566163834 315247.222264441 272384.920994593 225333.336921018 988083.728013256 1569011.30900116 910229.023124523 482645.338740849 822051.770550701
"RL1D1_HUMAN_Rep_1" 0 0 0 0 119843.996130432 199319.688232252 216733.371708824 589696.877024669 85123.7218207237 314861.628395143 0 38777.1810212268 83108.6872226792 169984.563142824 41884.5933559581 88651.2692854518 273254.583361608 383289.028407926 590060.537346803 199764.065514713 180843.373129917 0 105307.526015216 348091.811296881 762694.959665705
"RL1D1_HUMAN_Rep_2" 0 0 0 0 143777.370815017 295988.544529171 191639.526006344 648854.235233041 70745.4606763009 229897.154677749 0 28758.7596242367 86381.241923347 157080.71968192 31515.4011086049 64298.9913361853 276308.565283095 367911.652151373 127454.293962172 148830.188506277 31643.111502628 8760.02491243462 10254.3473370543 249450.388986986 733696.604246264
"RL1D1_HUMAN_Rep_3" 0 0 0 0 208813.308146372 345789.802408633 195500.988134578 373507.311245208 46094.2448748654 165528.098983036 0 27358.0252596213 33076.1644170529 123245.358597619 26981.407182579 75819.0222109205 283639.074873776 499789.702738126 627343.410887914 101622.572168319 259898.741755017 887073.351992135 606362.599074282 372750.285873231 867363.082898207
"RL21_HUMAN_Rep_1" 0 0 0 0 0 101815.467524151 87770.0272719565 139614.426207138 112341.993967643 573397.620619067 185491.19618213 360876.520976291 716424.262359051 804088.336904909 1553381.86590352 1382216.73867214 2167824.00582158 1215567.83974927 2747091.22343107 2118857.86210745 1978436.72374021 109741.734683207 502836.303313633 5094278.16532838 4967412.14840198
"RL21_HUMAN_Rep_2" 0 0 0 0 0 85870.6362114011 117666.993231053 98876.545836059 81744.225385645 252384.656739557 204035.647221986 299381.253672347 571212.826302115 730371.014989528 1160454.142852 927503.204684867 1916714.26824373 975025.035029438 2457323.43379044 1375642.53798925 129927.527990045 5058.79619075831 100135.088658921 4340198.96755287 4633272.23206318
"RL21_HUMAN_Rep_3" 0 0 0 0 0 116624.135692624 186411.972637302 171817.197950119 119963.050743056 500403.108676168 270824.733033731 457613.14001456 792896.437876292 855739.993548148 1303329.46515845 960801.374388083 1688878.59792936 907882.845605459 2205504.17890282 1689472.33065244 1941401.08802504 2182486.09033073 2419530.92050394 3717740.25983505 2741160.12274581
"RL22_HUMAN_Rep_1" 0 0 1119093.15199341 472309.618033964 433322.586248031 193374.112557829 153442.130362115 444123.170980922 229264.780867506 700236.077846883 387516.724558386 460396.624843869 396049.379091508 314802.268104842 729975.130764278 547387.01569074 765366.799506201 410266.132187794 787280.540086554 0 258193.966141798 1203729.96609811 498372.169923424 944265.870644959 1106858.49967047
"RL22_HUMAN_Rep_2" 0 276297.042956079 1166205.60588794 681981.34414039 500707.45675599 219651.293215861 257444.68050535 447881.139439536 219198.2578239 344643.949844583 420801.421480353 413148.103901719 390782.599315786 272934.573185727 587500.238546803 593782.27649958 727463.322017785 431023.223972599 932272.889915192 0 234175.021959725 1151268.24451006 399210.67971263 1638420.93537725 1033190.23073714
"RL22_HUMAN_Rep_3" 0 484277.838337815 1053783.43523929 831054.853527596 592934.928996736 284613.622300783 178634.43152228 321028.38358206 151555.566873151 488033.516630694 376629.169063829 394639.728727337 329770.303651175 192747.369433511 423265.34326086 338488.357251742 416511.378359154 301833.341525165 636225.700281553 0 144543.808781869 698558.193421183 136109.576270556 572208.956714008 1731197.11166166
"RL22L_HUMAN_Rep_1" 0 0 0 0 0 39653.0045622664 76994.4233812316 0 69010.541466361 0 0 0 0 0 0 0 237963.878258023 0 159075.244515241 0 0 0 0 0 0
"RL22L_HUMAN_Rep_2" 0 0 0 0 0 42075.7095305047 75150.0133654954 0 75638.9396765053 0 0 0 0 0 0 0 244397.79711043 0 117514.437880637 0 0 0 0 0 0
"RL22L_HUMAN_Rep_3" 0 0 0 0 0 33015.6413797161 64873.1593794681 0 77808.0254608432 0 0 0 0 0 0 0 232628.082739244 0 221851.038837208 0 0 0 0 0 0
"RL23_HUMAN_Rep_1" 0 12398.9444988216 193999.237744272 207160.824315206 430006.984919211 342444.226555946 0 216616.685597644 197837.876498005 399343.471661809 175048.772866141 406932.506465349 633208.564776749 728924.603676575 759555.290029433 715436.327103102 564774.737397352 1301283.00559013 873743.740117708 1490183.49732222 703183.715795321 200362.259898898 301213.948854817 424144.853765087 1181762.66501751
"RL23_HUMAN_Rep_2" 0 413230.978601265 168344.053372698 160555.934301838 513909.924643872 379643.74639517 0 271630.875595622 248614.634422483 496227.201529414 199085.042263394 367503.195438405 774107.869750814 1026515.41748845 824894.606371751 961320.798742478 567349.856550595 1129895.42052443 602930.460864374 1206845.27796973 66084.8191581049 158461.668841355 65678.0159840443 302558.125641898 1428469.20153594
"RL23_HUMAN_Rep_3" 0 898679.597454497 376996.36115166 392571.990337225 599618.67969631 437378.504847149 0 387657.63956651 250792.396852452 575614.340088396 242843.583938283 388510.697775026 769315.438540176 820952.835194269 782870.548401038 670317.5386537 412192.761254722 1204151.59919594 596683.651248797 940237.460934202 631991.837573958 859118.825916637 472182.333432616 183608.159148039 500864.275718193
"RL23A_HUMAN_Rep_1" 0 0 0 0 0 0 0 43793.3883852375 114469.282962245 999912.261842344 209323.932378552 598759.201751361 228961.788325442 321262.403307086 196164.018739132 1082697.67775515 1254133.95298147 1090910.60664325 1895635.19219175 2735505.08399142 1263916.91328618 0 89001.9336425256 449433.334585792 1268447.53242617
"RL23A_HUMAN_Rep_2" 0 0 0 0 0 0 0 19268.2878602636 42583.4427779601 354150.132171808 191074.901942193 345865.041534446 369741.173428168 434527.063355499 376537.734587579 660253.086376292 918429.135211195 252303.872698257 700199.513451912 1390743.68451187 212889.864536948 0 0 483350.20745229 2510927.2997573
"RL23A_HUMAN_Rep_3" 0 0 0 0 0 0 0 42285.4504094699 101002.040409268 731142.257801429 281415.359931835 677337.311823077 428440.947888189 269909.785694443 198899.796560366 313447.328255522 609651.907673218 440990.089675152 532493.249148691 1360471.30540961 526459.488073596 793451.102844739 832508.498358426 379490.866797236 963475.347358396
"RL24_HUMAN_Rep_1" 0 0 0 0 0 0 102319.737926372 148107.968205841 616178.676168686 361488.94200026 407420.922444126 559257.53044586 458620.153520127 423589.982506863 354456.963529208 926947.766078312 1080531.6671729 1474258.2346052 1548340.24619853 2169141.72299216 1834064.8334597 762287.838638091 1609596.21913259 2066976.86708113 3080301.9263665
"RL24_HUMAN_Rep_2" 0 0 0 0 0 0 88524.8552846881 132458.700525134 539096.728117035 345675.280946121 326786.05091578 472190.409822102 436980.906448455 528417.958635425 355197.087706417 1018172.83186628 989647.448929372 1429075.60216611 735411.684855229 1480487.64098916 18948.1722194329 83686.6425177887 167574.263481446 1853944.62862557 3826211.94650242
"RL24_HUMAN_Rep_3" 0 0 0 0 0 0 152288.737286338 206553.889199566 722923.679417115 459251.086386379 360692.312241201 688356.864882415 567744.821578254 676983.810320938 424485.665397359 1128189.19912938 1127308.71930499 1582333.32984006 1604046.29710494 1745290.86786928 1566221.77985945 1227407.00035857 1602917.31084944 762250.558843218 1753896.33640497
"RL27_HUMAN_Rep_1" 0 0 0 0 0 0 0 84140.8493421484 191754.656997242 0 266207.502986023 458758.04629798 329511.145103281 539391.214269979 608070.994233209 868222.911900651 837265.070939959 772661.75597 1126250.37129285 606354.005220111 895013.493884301 1560071.7914774 1204970.85040355 3520876.91426562 4354551.89413646
"RL27_HUMAN_Rep_2" 0 0 0 0 0 0 0 104296.598680015 143117.147455127 0 249698.059417698 318231.367221521 280831.86607097 576039.420721404 409289.57410672 679085.63875568 662461.707703432 613379.624690553 535216.401256773 725861.776187322 153931.297364282 287614.439117205 267634.502889731 2214854.13261461 4940538.70172511
"RL27_HUMAN_Rep_3" 0 0 0 0 0 0 0 114186.88608328 216825.847714916 0 314969.317267655 590482.909467781 359885.938126702 770258.385029608 621982.938946679 831488.552726216 850468.259476806 845537.034186126 907643.086181482 716306.623393674 1320998.03978491 3008974.36035561 2581878.02512819 1902280.78737359 2930073.44037925
"RL27A_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 0 0 0 0 0 78547.7854301799 52975.5242169957 67286.6383977028 62162.9045086303 339957.321823122 394407.229437033 203358.021715877 271893.348331045 181035.203093014 152928.784010254 329688.250699617 702094.676597964
"RL27A_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 0 0 0 0 0 94529.3533678298 53252.2323105707 101650.220221972 79730.6905730811 387740.144599979 513060.91161388 288125.081636842 55346.5146737775 77379.0943820041 143221.839642353 276607.109114091 760303.644331798
"RL27A_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 0 0 0 0 0 181648.418101898 87363.2007303129 84065.1831475621 79430.4857826591 352741.612000664 351120.071976784 139110.114137818 251135.881798853 577388.029486659 267648.001789707 203736.663615981 384418.559842061
"RL28_HUMAN_Rep_1" 0 0 0 0 0 62651.9565312889 5568.57107773552 156367.320961842 70779.453481311 0 456150.250143494 506471.444569088 132501.034910556 599024.15690968 758398.797018516 800416.894705826 1309806.61287335 1829158.44270449 1809696.40884009 1537724.60215867 1466698.51163866 339447.281632888 805223.813008143 3331213.30811033 2658482.46001075
"RL28_HUMAN_Rep_2" 0 0 0 0 0 54993.6465592131 2664.93649240738 92682.9036316475 33436.6147337217 0 466694.451919478 430838.590046689 148403.939054439 708588.327284585 658199.036957087 899760.627523833 1406604.2760669 1852375.57355513 1496011.79531418 1250470.81236841 0 2708.04316780313 203431.457432914 2687683.65769076 3077806.73133247
"RL28_HUMAN_Rep_3" 0 0 0 0 0 104612.15892511 18031.1126618581 244780.227812803 106237.664545742 0 723039.409935231 793344.306998177 165278.16848119 825492.037150375 803039.761490392 909060.446966872 1453300.17281184 1674142.0224652 1943159.41716925 1125658.19842849 1949891.27058512 2006830.01375451 1791847.24658198 2516117.904554 1484947.55648079
"RL29_HUMAN_Rep_1" 0 0 0 0 20165.200480194 0 77016.4683973746 190165.847024628 106157.693780311 55759.0743144257 0 176407.733949981 185804.308383146 172186.061731298 193753.300913558 235017.312511217 349115.19616465 881070.93091477 467819.009357344 1178896.44881085 1256730.98209575 348258.551848325 1226854.30841432 1464536.9675297 2412054.78927395
"RL29_HUMAN_Rep_2" 0 0 0 0 45720.2294796012 0 111860.656069376 176952.407053245 75348.4760836765 36370.1154981708 0 90500.2833748285 129652.315395767 149817.320023065 152176.340143696 150645.231492864 449926.015756635 872979.506212441 618611.385087354 1091788.92351166 735556.839261234 173617.044760709 182786.272948823 1401054.30157657 1575375.93746887
"RL29_HUMAN_Rep_3" 0 0 0 0 26627.9190505291 0 51030.4642700537 93984.0008874194 63763.8512609506 35763.8828184573 0 165255.187925591 195200.227589031 213157.710264465 171955.25327566 174931.730953088 1123888.0324896 1206534.42022591 595509.920150352 1304324.42385619 5720833.74210284 1928658.99356521 1227030.5979821 2217974.71575908 1346138.09384699
"RL3_HUMAN_Rep_1" 0 0 0 0 0 63670.3929873681 380003.170267513 808371.082397479 595365.243888885 953172.561404491 865526.526754359 437983.883813888 594977.59950389 1670011.11503799 1358455.78334509 1900607.76016772 1542197.34629743 1849401.92500376 2434342.22619935 3489290.10828824 2671475.59550198 602956.978075753 3503654.38140828 6488896.61058896 10454933.5012559
"RL3_HUMAN_Rep_2" 0 0 0 0 0 88760.2242207329 489981.897235129 972283.570394196 556173.027236841 894522.788895339 753045.437490233 352082.618254854 431473.003789637 1493416.06153647 1184442.04186533 1404037.65508051 843196.123247887 1022394.31754202 1297752.42828646 2913131.01458284 426851.857730809 142867.278566328 352962.648614124 4664503.17667129 8694224.04233145
"RL3_HUMAN_Rep_3" 0 0 0 0 0 119275.994437983 648341.471668313 1262856.0853686 778855.347006859 1026402.02139103 909444.626636959 469617.148822714 510299.864737812 1689145.5066751 1123077.71624646 1407906.18233321 1475534.63711188 1436981.24701216 2258956.52757526 3064343.88053732 3155435.22198012 2867117.84712521 4079121.73107704 3621649.96057664 6893419.07655989
"RL30_HUMAN_Rep_1" 0 0 0 0 76250.1396026214 76897.9905947836 0 0 65422.1770931767 39007.486345617 0 0 31188.4721716322 112898.381438532 67676.016362812 171716.826722101 0 240849.494271647 95981.3627639244 223109.017856486 44053.2166669083 104216.490881447 64005.0877570414 747679.824265006 708802.643518128
"RL30_HUMAN_Rep_2" 0 0 0 0 106112.904594817 103448.754422549 0 0 110955.242374011 116318.454084614 0 0 36194.3468540403 116179.341940777 76345.6672928948 151085.670217866 0 296342.844876929 150863.827339221 368544.679388261 0 38336.8348026834 50954.728094345 845395.277158124 804190.3126976
"RL30_HUMAN_Rep_3" 0 0 0 0 115751.063190689 139998.226610213 0 0 60983.5198188498 60820.0162900711 0 0 47180.1830249523 140900.042311857 68888.8794972076 137733.558857442 0 224573.873777105 88902.2000916959 187062.459177131 458891.268765213 466713.519433208 346245.485932573 618718.416629036 371029.938414764
"RL31_HUMAN_Rep_1" 0 182418.23446385 80080.9708539575 126587.300269544 0 0 0 0 179454.975272512 158604.264951138 261161.619437204 189346.854191659 185572.116093398 509015.345767811 323475.981743787 1184884.65949566 873419.966223491 811017.827694931 1442670.28528101 707946.31976618 2321017.34707019 2092639.02116545 3843526.80498243 2963892.4961894 3915149.2903753
"RL31_HUMAN_Rep_2" 0 189169.620065103 179580.681136391 217348.364596462 0 0 0 0 219568.275139606 224224.833619286 298435.38152558 139276.18582949 190474.413520331 521532.626314897 197482.298562657 930287.587429132 621085.984274064 312063.224249167 778410.542909738 486208.977880709 155020.443936385 271295.862768289 241098.242090922 1681906.42253195 3496882.56045495
"RL31_HUMAN_Rep_3" 0 117062.32907331 101439.397593339 135389.959995952 0 0 0 0 209975.031032041 196662.807603866 374465.218856284 347481.122695303 308817.236579383 897115.020227705 406968.958063034 1198888.63430798 1419841.57989878 1148393.58709475 1477378.50585922 668743.600924865 1751642.40920062 1641794.72961955 2202702.71459796 1032586.79459931 2903932.29864031
"RL32_HUMAN_Rep_1" 0 0 17588.2985818361 24388.4457611679 0 0 56567.5114230774 0 0 0 0 0 0 0 284741.610195032 0 136924.173341262 431388.607797426 472079.894878212 0 629383.818195183 139918.452421034 271460.729919043 822907.426706424 564005.506984588
"RL32_HUMAN_Rep_2" 0 0 114104.862825708 55126.7224068574 0 0 98314.5626701962 0 0 0 0 0 0 0 302482.437313471 0 132679.694125459 465235.589672597 481548.491879084 0 0 9440.30955075571 0 554456.660718316 676177.564780458
"RL32_HUMAN_Rep_3" 0 0 123719.060513237 41967.6157292432 0 0 101705.66839099 0 0 0 0 0 0 0 300533.986720288 0 95621.0240657608 433056.697304796 371121.084343533 0 374863.250274673 547756.231846631 263805.823520241 259246.3621773 199212.92747859
"RL34_HUMAN_Rep_1" 0 0 0 0 9154.62296123796 9900.97354692612 62669.5718914749 65426.6196798167 37210.5574718884 215895.105685854 205650.957074465 8003.9225599783 74288.408807338 265226.444699918 197988.345742269 278332.866916595 815395.768426992 830089.318913716 1403929.00308357 905440.518206474 1129747.50819851 661974.91618542 719507.849716761 1916896.86221047 1265282.5676932
"RL34_HUMAN_Rep_2" 0 0 0 0 11199.1627244804 6056.85715607384 29962.9290634602 85626.9802929702 32317.3123537128 323120.5181603 106859.269267703 7474.66217241121 55035.7060054682 290460.87363798 106183.722468609 256127.77487376 817599.380497111 1016084.25585672 1620426.70026029 714595.84147997 31279.3535654608 212891.944425942 632123.936101712 1569184.82564476 1472834.19871227
"RL34_HUMAN_Rep_3" 0 0 0 0 35209.7112122081 71138.9932994057 121817.709075832 164154.034599965 48013.2236354881 348044.684769801 142410.836070444 10955.7222188496 79805.8447681212 300752.257038679 162196.913413311 218749.582007357 731022.151741841 836664.529998078 1381132.55578671 846518.606010454 1825265.30614491 1689114.11830371 1562193.50979076 1558176.59927585 757526.719025071
"RL35_HUMAN_Rep_1" 0 178708.809277682 32255.5352221999 110852.315748038 205810.629273343 85427.8990945138 687319.513308148 509863.436967929 218798.335230997 349463.550897509 701728.469504135 985909.482170361 184340.487426039 102438.255631548 722612.668215902 77852.6512274978 662722.169969538 567882.95081634 537763.083984517 405896.369210437 187915.943373763 578757.364150734 0 253147.448215581 499800.680748739
"RL35_HUMAN_Rep_2" 0 855662.978834347 118793.208656914 182581.343441426 121341.493792225 57450.9241334975 436539.275610898 423835.81409544 172191.258036682 369351.055798833 528823.006694856 710604.869541559 178452.95181836 108808.280722001 466160.319997267 35026.0161686218 218144.103737723 222298.214788461 308262.44861389 303801.509931753 0 438714.174917269 0 451721.362340535 657283.576764663
"RL35_HUMAN_Rep_3" 0 130886.332445418 128719.675464181 159841.731408142 261018.431890143 49204.0336297923 712894.232875914 711542.93225409 274120.177747057 452929.231172002 490172.909365619 887947.328795774 139350.801051929 86485.8567389177 298673.842908056 27835.8290147885 351026.605136996 372617.142709435 458960.581954204 664944.187887416 701524.573576898 641327.654582981 424322.275445482 649870.979402309 606213.076926143
"RL35A_HUMAN_Rep_1" 0 0 0 0 0 0 128557.716139836 261518.290934953 0 174014.483016292 67819.2899594451 118586.628939862 370972.611798721 217611.518944837 261269.688663595 1012151.37979023 686766.645044277 455856.585218621 848178.426992499 2139980.23627219 1199858.37160463 1024090.50837255 423517.397148426 2347251.27617708 2515443.63721775
"RL35A_HUMAN_Rep_2" 0 0 0 0 0 0 58961.1752337412 81702.3693018693 0 39141.2573275223 71459.3689038557 65333.9014112721 327101.342732376 211327.123338851 327870.759809688 774109.028046302 573517.892945388 441616.678225528 507575.814663454 1423822.38641856 0 351744.305380556 55291.5817341039 2582009.248046 2664351.26573366
"RL35A_HUMAN_Rep_3" 0 0 0 0 0 0 216335.169776738 499697.050348997 0 110099.648644088 64556.9992505109 87286.2926192935 326508.852001703 220814.098696623 234234.0545335 629485.652571221 690636.668027621 563957.671415668 1063447.95888456 2397054.37596012 1630548.85648249 1894808.60380833 1171617.72736255 3076205.88173826 2348302.33097903
"RL36_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 0 0 44034.6947014744 90492.2266683875 58255.0264343898 91833.7692613855 149212.031359281 45992.1077157002 185395.248400242 355507.512568271 431634.258472433 34308.0950519035 529472.475440506 145832.797898975 380279.734054599 988952.192095197 1575712.85858569
"RL36_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 0 0 28467.5159668623 129446.493109607 66763.2066104791 101266.964013117 144595.983355679 37880.7678586048 173568.787464508 398147.364393446 630312.925248261 0 42122.7436760809 126653.765482018 178788.442385472 948364.368477597 2025602.9303769
"RL36_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 0 0 41624.2186980776 102348.465576192 76168.9742237453 137409.275497824 145074.268435564 56006.5916666243 161364.486728333 423861.811447988 411249.998925511 75308.118908948 994466.85796718 734543.292442007 717846.059845961 988655.099561652 946527.173797646
"RL36A_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 0 0 0 73428.4087077467 36744.9346184719 44057.6408774214 79293.0701006472 360633.694836009 543957.748096703 475562.017067305 745261.6536423 607205.205373019 885329.779125001 195733.20511905 387574.220058188 1274441.88136041 1492720.45003216
"RL36A_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 0 0 0 52109.2144186581 44892.5009967015 60403.1426300859 55384.4900006444 273006.196818082 481252.827820917 354360.356483458 608221.966157725 409442.419383334 0 0 56823.7899235822 932533.246425884 1522221.64839912
"RL36A_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 0 0 0 121186.502679359 75723.1642860476 69843.4552308203 79388.7345466651 189119.014258202 395602.430200071 334365.856881341 596572.622631377 267717.900138786 465317.77921397 539166.568379796 258927.736986967 478696.422332969 915549.920836996
"RL36L_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 209216.327374043 0 456753.817420074 0 0 90520.1118799016 0 654348.821236066 577096.152782915
"RL36L_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 241721.331613676 0 688261.361265693 0 0 0 0 653417.873037355 527979.341059099
"RL36L_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 240859.110388781 0 356148.082222826 0 0 78435.317526744 0 295554.454705305 279862.706600192
"RL37_HUMAN_Rep_1" 0 0 0 0 22957.1714549866 8009.41903818463 136308.743815734 6657.24741887505 235591.512931367 25679.0690821436 190008.123740554 0 286797.85910659 501135.665027645 359327.265082226 0 414029.400021686 1090644.24503405 786100.602557698 613999.043630483 964125.243862872 840208.587209936 651211.211045937 1309954.56251292 531028.332780744
"RL37_HUMAN_Rep_2" 0 0 0 0 14064.0150722847 14855.1890072111 58348.1152018364 7204.48205980932 85268.6403177392 32148.3840542641 190014.058022495 0 301387.482566772 553555.680998371 233540.944499455 0 175004.346230949 628442.705970571 189876.848276421 584917.741976191 0 32069.811068961 81832.2454300092 1058781.43493954 649032.404783082
