"Fraction_1" "Fraction_2" "Fraction_3" "Fraction_4" "Fraction_5" "Fraction_6" "Fraction_7" "Fraction_8" "Fraction_9" "Fraction_10" "Fraction_11" "Fraction_12" "Fraction_13" "Fraction_14" "Fraction_15" "Fraction_16" "Fraction_17" "Fraction_18" "Fraction_19" "Fraction_20" "Fraction_21" "Fraction_22" "Fraction_23" "Fraction_24" "Fraction_25"
"TCPE_HUMAN_Rep_3" 0 343688.665907301 1709900.43326434 1556900.91573266 1417978.69770566 641940.862661855 668703.700025433 634685.838522066 865686.938769503 1603131.37446406 1466711.18172502 912616.753707682 2513535.78918527 6336821.19732851 4827411.40897749 4039876.76039186 1100139.86499228 695039.757477585 552661.82619232 0 116546.697569889 0 0 73723.2844948364 25286.1685072175
"TCPG_HUMAN_Rep_1" 0 203769.843808316 1420336.67308788 1809109.70464116 1557265.16715672 1416610.6086302 941185.152522285 980407.448442751 887809.67687803 1021825.74298484 1092465.91627133 968419.616831278 1470230.03648212 4223545.54254427 3149186.10752124 2779177.64053848 2295069.25070122 661740.394749489 751889.293801527 80137.7759012976 86463.7760316382 159827.502559763 163530.464496424 277336.206483771 126478.816287987
"TCPG_HUMAN_Rep_2" 0 162057.567991756 1157578.56132102 1372474.42768065 959529.338791393 845431.87929453 642947.789043706 759464.266872958 895248.703218143 1088489.1822248 1192882.79565592 916775.132544878 2120411.61729836 4682054.81087649 4565263.97910137 3837433.98763357 2618460.15205577 553309.850565788 583017.134311487 67424.5544333147 72090.923887119 156325.790262627 120478.628338653 263865.980405007 133919.272115895
"TCPG_HUMAN_Rep_3" 0 204268.20902349 984113.156730277 1354140.31414267 1179677.6212261 1251250.79393592 724840.237658947 921138.110596075 771353.403113969 1077479.24050213 1061741.80549729 857687.917730719 3228782.45200396 5040283.90142865 3575266.7229867 3019205.13275945 1924287.28778784 605079.362017491 776927.361416382 159175.07225412 96228.1508687624 166393.10025461 129966.967677435 274543.422076175 95585.0443792142
"TCPH_HUMAN_Rep_1" 0 301869.878470623 2104144.91379932 1514243.75218365 556959.002941132 85156.4846118168 365614.232325965 485367.013974701 424792.973427654 746140.053504904 1117787.04232449 1167892.08287539 945850.374358088 2545173.6065323 2264208.42367006 2869114.41548918 1309582.50297518 993913.749515319 416086.306608862 166175.049746585 147102.924677101 0 0 0 153194.947727234
"TCPH_HUMAN_Rep_2" 0 194303.233201811 1575460.88219511 775353.289308541 194913.268330119 14002.8906804992 180294.0647085 395025.210601997 471430.795967348 916001.251406232 1272618.97193101 1447340.8503494 1338586.28926809 4033277.75824649 3340001.17913377 3688425.73743792 1636712.82123314 961275.381237202 418828.219496185 195700.820133318 118559.019323932 0 0 0 205234.227300803
"TCPH_HUMAN_Rep_3" 0 313090.428667296 1345964.0371386 864925.416841647 307568.975681991 23006.3339206623 219760.936883889 407071.777715652 394887.856216283 887453.601443821 1044698.023194 1289789.33165772 2656682.77745448 3087662.36421057 2081235.14377291 2728478.86615791 1268296.57847293 1000749.58540082 582996.25026647 180004.420927644 185739.175602971 0 0 0 160551.838513947
"TCPQ_HUMAN_Rep_1" 0 266069.757700727 1966904.55636951 2751901.94294623 2601593.42384913 1299312.00727429 1249957.24892041 373004.581646767 454889.834844233 1298860.04938035 1245658.72889295 1768364.05634093 1489095.187157 4547477.73303756 4891219.62246534 4205073.0542641 2273927.70753207 1453298.69319967 851871.937440873 322951.069577299 80375.7690094675 0 0 0 41146.6451870534
"TCPQ_HUMAN_Rep_2" 0 173875.450289166 1039434.21994265 1720173.21393369 1389259.37920425 460168.524096026 940262.299035833 340004.730082152 504949.411089369 1304626.77541889 1156944.51906542 1968340.9349195 2175477.87090189 5379796.16936536 6060159.84149786 5484069.46131463 2979646.40488534 1347815.65359749 892950.016738664 434157.455945782 84145.1139488045 0 0 0 76192.4296888358
"TCPQ_HUMAN_Rep_3" 0 273713.211485274 1074846.99387562 1838352.13156212 1393583.940289 869494.130223263 989537.32147643 357918.772208725 425995.703091984 1338639.37811261 1176861.78216447 1748439.00433712 3815774.62163773 4674653.41959477 4270608.92935897 3896581.46097503 2113328.9453983 1579211.67615518 1048002.05103073 508004.670426495 133263.527316516 0 0 0 43253.500881434
"TCPZ_HUMAN_Rep_1" 169896.26073491 705674.920711445 2036379.57309785 2998092.29796944 2299023.30912498 949313.680581428 227278.218840665 310849.714256064 695318.648071758 804840.379251532 608755.038548592 1211842.12913321 1403084.40540708 6720833.52091669 6624006.29006742 4440309.14446361 2549625.36219293 1169591.07960791 666347.740840273 522971.664549788 166222.35268848 133137.858026052 81468.5714093087 136754.476846757 468908.302711317
"TCPZ_HUMAN_Rep_2" 0 431499.598142259 1179102.60289624 1397902.31983906 1610777.94049883 316260.139962272 129930.962568791 164758.715394363 443564.199190342 845064.217889953 864618.537472001 1917049.76734864 3523265.92600806 10566246.1053393 10120332.1187702 6791664.01129102 3869114.61322856 1111831.2504505 712131.764735483 508373.850332804 142710.604429603 130531.451286964 65191.2953440958 162098.946537697 533443.591475394
"TCPZ_HUMAN_Rep_3" 180695.552376979 520965.711020438 1339874.33124377 1261847.07696642 1375197.43389308 555097.696058374 156955.007725456 217682.621000982 559880.644060909 750655.434124048 632476.719038664 1431549.70412162 5204235.3040454 8361137.26183106 6742762.37187889 5161257.48691238 2819646.98426383 1166195.36588128 798841.367773397 580173.817492251 197653.716076931 117036.496299568 73333.3079280303 106086.950321589 455692.671767281
"TCRG1_HUMAN_Rep_1" 0 0 305519.106002018 361043.131369283 334445.332317642 298760.687639797 283870.224357378 676574.104765305 123925.795947845 0 40395.636430141 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"TCRG1_HUMAN_Rep_2" 0 0 336201.342588649 284831.876478788 336101.410220513 294880.726512582 329530.379567198 720120.677049473 99223.9245872898 0 33842.3770987468 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"TCRG1_HUMAN_Rep_3" 0 0 509811.268839335 474045.814848602 683493.60302923 580596.836581188 441480.820605816 500253.775512302 105657.599914312 0 45801.004715717 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"TCTP_HUMAN_Rep_1" 1985248.88923705 2760455.59324897 824063.844952282 538730.695603305 324880.701244546 0 22800.7765873109 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"TCTP_HUMAN_Rep_2" 1282378.88532984 2857378.18931896 751248.047021789 460655.484835 452848.877847129 0 21223.802791329 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"TCTP_HUMAN_Rep_3" 1716789.25559813 1765786.16698817 609081.816987934 532276.549700188 301576.453067067 0 21229.8994348161 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"TEBP_HUMAN_Rep_1" 5475864.5189699 2059330.35262913 1515845.39295268 1585093.78844912 610118.795514424 192501.954646794 115025.248781976 0 173140.489239665 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"TEBP_HUMAN_Rep_2" 5848349.4811086 2373053.51024185 1834149.03173702 2667638.58696663 508685.394658825 141400.513481417 115449.430699785 0 118346.586654591 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"TEBP_HUMAN_Rep_3" 5747408.13683134 1473772.36287452 1818152.60243591 2111043.96152864 578191.92610819 214564.642857599 151466.965820422 0 147382.514528889 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"TECR_HUMAN_Rep_1" 0 0 0 0 0 0 18973.0864904223 0 34967.015716383 155751.057782136 461590.060656852 491329.358591956 36344.4727456813 212397.891178348 1045147.58467358 357248.856054154 278911.765809321 176567.57693953 318138.370732604 843552.893250863 0 0 0 0 143361.116352168
"TECR_HUMAN_Rep_2" 0 0 0 0 0 0 19767.5931193831 0 35991.6712501984 88820.7307781429 307605.248880643 408924.766572967 39286.1273251429 211020.464563945 653076.359348132 230901.486940837 162758.103307111 139802.365161116 260007.733385952 1011500.59643823 0 0 0 0 305536.351505342
"TECR_HUMAN_Rep_3" 0 0 0 0 0 0 25995.6731545287 0 44314.5418674757 155006.843895964 464806.539997533 555111.060692313 54919.1273641132 327910.571067767 978452.309881567 329042.669596922 228705.098783044 190400.219965804 302826.463502995 933787.140087166 0 0 0 0 144705.551106716
"TELO2_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 0 28144.9252298102 18283.9631042192 28660.4326043859 21517.0007650078 40225.0322823982 0 0 0 0 0 0 0 0 0 0 0
"TELO2_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 0 33116.3318572069 39050.1273626126 32891.2482505865 27264.6517514328 26330.2416018507 0 0 0 0 0 0 0 0 0 0 0
"TELO2_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 0 28845.9441121919 24947.3327403236 26593.0487594917 18599.7498032228 24759.5676444403 0 0 0 0 0 0 0 0 0 0 0
"TENS3_HUMAN_Rep_1" 0 426637.179142253 388065.373081263 378274.292861022 322105.649896484 146324.255260062 24850.4563451292 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"TENS3_HUMAN_Rep_2" 0 573788.038249172 419671.233259645 533290.811565763 385896.511724175 134693.246516808 15129.071854526 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"TENS3_HUMAN_Rep_3" 0 1056483.48748354 576297.509910288 636190.358997512 442125.487416045 173832.422032874 26613.2647912533 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"TEP1_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 262509.161572403 758182.062945669 489690.110535828
"TEP1_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 291244.796265061 799712.690398533 475433.034566052
"TEP1_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 258050.941730393 732299.580486989 459243.911318054
"TERA_HUMAN_Rep_1" 121450.793813374 0 0 0 0 0 144464.208557828 139491.979802461 29487.0479279242 782694.66990093 10818451.1062125 13067992.4127154 10762970.7973558 9211769.88771082 4247022.59097113 2955075.88286906 1018895.60606742 606451.380044571 403245.547879266 762717.219294914 270110.98474578 0 37087.7021281709 306073.454365989 185998.847911221
"TERA_HUMAN_Rep_2" 151811.785217145 0 0 0 0 0 162670.503671809 142519.153903044 34703.869601967 962420.176694556 12864183.101878 12810683.4962158 9994921.96796001 8865678.09801015 4318831.90111402 3080981.34534287 964124.581738019 469584.437324548 423202.1890791 681807.547484374 249702.058229333 0 41050.2163591232 348114.423245833 170974.194445551
"TERA_HUMAN_Rep_3" 150381.984918042 0 0 0 0 0 216216.888024235 226816.73151861 80070.3858640198 3342964.93677798 13614180.9290176 10964797.3284332 9329375.06263901 7859314.26189608 4247064.61085878 3435789.82926999 1279786.28985666 662022.378292763 670495.373501044 1208536.16782841 513632.192524073 0 49719.92135567 279832.171770796 199585.631223286
"TES_HUMAN_Rep_1" 0 110328.346614039 844315.734616047 421498.223382672 187312.523002419 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"TES_HUMAN_Rep_2" 0 155750.590711141 859743.680107824 342794.835622493 222751.68424291 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"TES_HUMAN_Rep_3" 0 162565.844082404 843243.521738455 376829.419194652 166548.089158609 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"TF3C1_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 37392.5458840752 91769.8321134409 43621.9699080811 50868.6053689301 0 0 0 0 0 0 69797.3348393877 0 157159.370247294 204051.892034158 800209.480717056 179954.798041516 229460.513103124
"TF3C1_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 39867.0002842278 83361.5679750453 63020.9778475185 43578.1190008323 0 0 0 0 0 0 65353.7077870007 0 164017.482542788 178758.695018837 820048.082541819 144443.723570349 215453.985141335
"TF3C1_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 94117.3967194499 142556.935514051 106203.958997741 45610.4785912488 0 0 0 0 0 0 69695.9543469182 0 178398.967632407 271040.327161726 1036293.01487859 229433.071457312 222355.343637067
"TF3C2_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 37703.7110342066 0 0 116692.666390278 322624.903245603 703504.163952946 335282.949105373 353857.812844964
"TF3C2_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 24865.9027340268 0 0 124021.03866522 325893.594117039 704205.874646523 346647.115011333 295223.02825044
"TF3C2_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 22923.1528963606 0 0 118803.469585684 416253.390016457 1033222.03815198 511020.904992303 413682.104728618
"TF3C3_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 0 94176.048610189 193910.590044323 151359.671502529 40354.4348678063 111172.533612008 0 0 0 24561.1491118442 0 0 0 507934.886204691 272724.081179997 230563.235152183 200202.529727717
"TF3C3_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 0 111645.198334428 231328.906690228 146988.668463102 46846.0094548548 101390.639240962 0 0 0 33329.3907031281 0 0 0 507865.175125934 239372.622701379 258014.56902451 164895.46075068
"TF3C3_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 0 122132.504318347 295034.352861445 180990.31095315 43639.8933822415 114486.835528728 0 0 0 24590.769801565 0 0 0 598594.16632559 290546.724408603 248215.750413928 163603.218716187
"TF3C4_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 0 0 13760.6252806672 0 0 0 0 0 0 0 0 0 148770.426822791 962884.869351773 704829.452923992 293893.591945489 0
"TF3C4_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 0 0 19245.0771079802 0 0 0 0 0 0 0 0 0 183477.916149259 939525.108572224 811578.487153248 279293.508684349 0
"TF3C4_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 0 0 15006.7612919271 0 0 0 0 0 0 0 0 0 166066.506414782 1411634.95836486 904645.09151922 447490.615450747 0
"TF3C5_HUMAN_Rep_1" 0 0 0 0 0 0 0 6772.65063371972 11961.7720225646 146914.067993194 117075.039765235 19298.7154340217 0 89922.2505272175 0 40931.0796947146 0 92035.1246899453 48939.6751106614 67013.2757944126 104741.332018164 319315.49020673 197370.18919248 101278.471637486 0
"TF3C5_HUMAN_Rep_2" 0 0 0 0 0 0 0 7677.24366522626 17410.3628387273 155203.677662824 123980.0545729 25282.3318904523 0 61180.2724231445 0 40037.0078832657 0 80193.1409250822 49178.2731030101 61200.0484380867 110857.162742357 279355.555965143 164963.129021464 84610.8145100751 0
"TF3C5_HUMAN_Rep_3" 0 0 0 0 0 0 0 26168.8162429298 74640.6525911702 230707.222945024 152108.312444793 12620.3988635135 0 62369.9827212942 0 39064.7353117658 0 101582.27367678 45330.0897130129 50688.8812461842 110536.23742008 386743.673923109 205731.196130112 84837.6391342862 0
"TFB1M_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 50831.7456035222 31063.8997990824 31780.4295256625 33491.336460846 36906.8895297575
"TFB1M_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 49874.4671991982 23793.1821139561 23424.4419299977 44256.2737498145 31262.9213562415
"TFB1M_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 42847.5142082963 41749.6326427997 36812.1212826443 39281.1182736953 25584.5919988791
"TFG_HUMAN_Rep_1" 0 0 0 0 0 0 432781.195779626 140415.351758645 194221.419331809 377165.56338556 263979.772750317 165134.259171137 52951.169837398 0 63085.2561604549 0 0 0 0 0 0 0 0 0 0
"TFG_HUMAN_Rep_2" 0 0 0 0 0 0 530660.52872422 142497.530605532 197510.615752811 337039.559387033 253247.855573473 192608.263113709 26637.4882601947 0 51659.8136004761 0 0 0 0 0 0 0 0 0 0
"TFG_HUMAN_Rep_3" 0 0 0 0 0 0 428994.403737413 164367.087594493 231814.058925677 281384.383054664 243867.972483349 206257.982684436 61413.2317779181 0 58278.384161259 0 0 0 0 0 0 0 0 0 0
"TFR1_HUMAN_Rep_1" 0 0 0 38410.4547753707 0 55807.1095676509 83369.8556408895 497571.855545205 784403.9258175 1343577.34710753 1392169.57769498 1412386.54752507 1772608.89706243 1112388.11298042 2225770.5484444 1245438.33243768 1436916.48872942 1082879.86533817 1646360.54358569 1201137.78139637 864827.249196574 768023.886068061 595442.140160035 550393.445792168 339981.035870651
"TFR1_HUMAN_Rep_2" 0 0 0 76386.3356671744 0 41828.4877864176 68401.5721562349 415470.038399801 615807.669641281 1563198.25702678 1824732.49548916 1690768.0535705 2079851.67689837 1307629.45281173 2300252.19665359 989065.837928412 1049114.2943688 603517.848579453 1091305.4109375 668065.131650754 379362.484057914 537914.359814983 398207.58964008 512179.681628144 320325.723454133
"TFR1_HUMAN_Rep_3" 0 0 0 32938.8073864017 0 68285.9014719559 73464.9925641788 337399.268478495 745396.53088327 1220927.41395101 1107477.99829674 998308.180923039 1300529.85760672 1070388.07195075 1872351.6022721 989989.443786921 1089667.47180398 666927.133896306 1254223.83400379 787733.73093591 690260.695915133 910100.092627548 544775.108266131 489575.71418668 309330.870281844
"TGM2_HUMAN_Rep_1" 0 0 409560.663491844 1647939.3931365 4724748.71453864 4760943.23150468 2895537.43143464 1224001.76450253 1099215.66418758 836213.467498219 265984.361896192 538093.27976262 401058.798020425 209915.239522308 290967.463028965 171609.286639499 0 52506.9933082194 348201.749479343 0 64182.5907050544 0 0 0 0
"TGM2_HUMAN_Rep_2" 0 0 292258.803245437 2569638.5429648 3376539.0314108 2618481.72157822 2781602.16796821 1191876.15887358 1162837.19199554 821322.85413754 233788.788727308 395557.096837785 320347.749911781 218446.717619207 207319.607594312 176051.36142578 0 38047.716269514 219007.958125714 0 56518.9386876429 0 0 0 0
"TGM2_HUMAN_Rep_3" 0 0 343331.500837748 3150981.26854048 6539713.85317387 4823454.60754219 2828360.34310145 1258255.9687377 1016620.59581836 679411.244749131 223968.962517749 399791.531534327 318072.77069369 183476.857979311 228041.181712013 143932.415802689 0 41859.0983715976 256205.591744896 0 71401.3791273294 0 0 0 0
"TGO1_HUMAN_Rep_1" 0 0 0 0 0 0 0 34008.9826201867 102785.197216889 315093.695349978 413979.310030786 171726.76610981 108398.619328079 233568.088725846 378395.498094123 383088.355264441 0 174204.322974124 0 0 0 0 0 0 0
"TGO1_HUMAN_Rep_2" 0 0 0 0 0 0 0 34622.1428116916 66516.1475400813 303031.659957901 497536.14080051 169512.707631023 117854.773439806 181833.344039483 340270.654248933 433274.495600545 0 154326.578426398 0 0 0 0 0 0 0
"TGO1_HUMAN_Rep_3" 0 0 0 0 0 0 0 32234.3815455857 67724.206636469 263587.047063779 402779.784462155 155596.412838226 94717.8963311719 184865.866899717 373623.551104852 485275.902638942 0 189742.264945817 0 0 0 0 0 0 0
"TGT_HUMAN_Rep_1" 0 0 0 67517.3803611338 0 80401.2913117511 92916.4996654401 28978.1758194576 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"TGT_HUMAN_Rep_2" 0 0 0 72044.6415340397 0 114998.004267661 98068.5712750849 38156.470790064 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"TGT_HUMAN_Rep_3" 0 0 0 117888.86597609 0 107684.729740175 146029.76681042 40353.069764335 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"THADA_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 0 16213.9243171733 50973.5368388486 75170.6583860825 0 0 0 37079.7725435413 0 0 0 0 0 0 0 0 0
"THADA_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 0 26888.8674533022 55113.3570551509 68492.3556377071 0 0 0 44459.6293344841 0 0 0 0 0 0 0 0 0
"THADA_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 0 27817.5926489281 45715.1727185062 85502.0876398998 0 0 0 64186.6815055481 0 0 0 0 0 0 0 0 0
"THEM4_HUMAN_Rep_1" 0 0 58944.9666537445 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"THEM4_HUMAN_Rep_2" 0 0 50774.6621774321 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"THEM4_HUMAN_Rep_3" 0 0 43929.3030714727 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"THEM6_HUMAN_Rep_1" 0 0 0 0 0 0 36821.9757441835 0 44158.9695253124 0 0 257509.752738633 40675.4106541704 617873.728056006 342459.710972775 1055790.63181172 506688.589286765 189277.02205708 670539.086419667 0 82963.6457160906 81368.6927117386 88127.6387622832 0 0
"THEM6_HUMAN_Rep_2" 0 0 0 0 0 0 42309.6382762566 0 70643.0748590893 0 0 246042.616864938 45359.2927782719 541243.903993794 274599.327206658 959641.423965727 480700.532985199 172011.783696883 527682.292701203 0 79112.870484079 81400.1854733435 64505.531330376 0 0
"THEM6_HUMAN_Rep_3" 0 0 0 0 0 0 45072.2264467699 0 76703.0624392281 0 0 225782.353960161 37178.747769033 684986.460358432 325812.062220695 1183918.72965915 441599.8759641 138355.977884802 447997.602990269 0 86669.1636772824 80490.1563279829 51855.0583324377 0 0
"THIK_HUMAN_Rep_1" 0 421445.519651219 611302.434662735 957286.74954106 703609.793411779 473167.608048009 181483.50940412 0 39498.2521477371 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"THIK_HUMAN_Rep_2" 0 333957.053197514 483995.955208566 1118511.3805333 652055.89802613 563682.540024612 151069.165206513 0 27153.5362347441 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"THIK_HUMAN_Rep_3" 0 552934.282491069 410068.003794789 881581.037405839 407837.562742727 463632.810235132 121871.914773408 0 38010.1529000041 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"THIL_HUMAN_Rep_1" 0 0 0 0 215228.300086891 462702.732829001 1827619.53727641 2619361.26345866 3342935.48942077 1741206.3976911 1105267.15222043 390413.977987372 77245.1923083858 0 0 0 0 0 0 0 0 0 0 0 0
"THIL_HUMAN_Rep_2" 0 0 0 0 223612.208890309 332292.861434693 1847352.02089746 2765187.28586274 3674765.85140675 1902686.25008672 1197422.57795199 373858.850311114 67623.9575707888 0 0 0 0 0 0 0 0 0 0 0 0
"THIL_HUMAN_Rep_3" 0 0 0 0 201465.150064465 554619.587173571 1881336.65414821 2399023.12183145 1889922.89710224 1145761.77766285 740362.28451237 312104.913093713 93175.7499822796 0 0 0 0 0 0 0 0 0 0 0 0
"THIM_HUMAN_Rep_1" 0 0 42232.1063656043 107078.74259584 0 27060.3273382939 1177280.46835506 2855857.55019539 2325644.86632153 1292258.92447777 553224.402384787 367518.862426644 18339.4298883005 0 0 0 0 0 0 0 0 0 0 0 0
"THIM_HUMAN_Rep_2" 0 0 41030.7989709684 107057.743475642 0 29568.9717045594 1366077.7455012 2915685.43654779 2257349.35209881 1276157.40181535 607450.869871962 340972.445419127 22144.8614098408 0 0 0 0 0 0 0 0 0 0 0 0
"THIM_HUMAN_Rep_3" 0 0 73232.1892448605 155357.618533213 0 62035.9558833952 1454884.39516245 2698959.6392139 2354500.41028032 1098923.79634939 526780.745330538 330326.302344781 24570.9892939864 0 0 0 0 0 0 0 0 0 0 0 0
"THIO_HUMAN_Rep_1" 680747.548144925 1157377.20857923 273485.994262172 1174055.4101151 272340.64718571 337089.730612273 243752.085639944 785243.049268506 644659.973720696 136018.662912048 163433.801380895 78608.0522478727 110303.016054974 276626.492086217 0 283300.841094693 0 0 0 0 0 0 0 0 83747.6833454531
"THIO_HUMAN_Rep_2" 654031.407838154 974904.211655667 147002.923734392 211928.056476787 89822.8046899303 142503.68239007 99972.9229276782 206243.011671557 198059.123862243 47381.4130080168 52253.4941990342 27907.4322514916 58144.3344897609 91968.1491006852 0 150488.901795697 0 0 0 0 0 0 0 0 63730.120142599
"THIO_HUMAN_Rep_3" 766931.873792888 737549.246387564 178481.215783362 255396.838171459 114054.534756224 142184.270019402 101419.612556744 313162.803215417 311199.66816042 51502.5835508201 80708.3524793154 61934.4002689095 64212.6953347463 95663.6366491314 0 120515.594252124 0 0 0 0 0 0 0 0 51657.106406625
"THIOM_HUMAN_Rep_1" 0 363779.022293816 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"THIOM_HUMAN_Rep_2" 0 347750.900578332 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"THIOM_HUMAN_Rep_3" 0 348462.733549486 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"THNS1_HUMAN_Rep_1" 0 0 0 35622.9655623003 257921.397749379 240525.38202545 73392.4314638483 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"THNS1_HUMAN_Rep_2" 0 0 0 53348.8233088732 189812.220162543 160750.096139186 70707.7410004648 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"THNS1_HUMAN_Rep_3" 0 0 0 55964.163838147 312161.670179518 258869.39951599 91556.090920339 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"THOC1_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 0 0 0 0 0 66962.5554567892 101499.56099093 136170.696120606 141987.647950843 214801.336260898 142357.147447012 92207.8976522355 283989.691727847 66536.3492991716 67903.7290641344 0 94492.1782094579
"THOC1_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 0 0 0 0 0 68484.1147137589 95440.6982953263 187660.801678365 177473.098792761 224576.90074891 234370.494689106 115112.942041618 263914.223459579 77268.4225785993 68150.1894750063 0 66244.3133738935
"THOC1_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 0 0 0 0 0 85166.7530807151 158440.871759698 317814.89048115 204881.900335839 301032.365872047 239275.84506765 131268.291119603 310013.607651188 50230.6689154157 37847.3637002217 0 40981.75205116
"THOC2_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 0 0 0 0 0 31622.740949179 184102.91747234 696262.356278889 307939.440160615 187601.95233191 164883.724779169 723805.63711115 143559.482617509 120800.434806003 363210.73431074 99746.7492225006 138534.266284421
"THOC2_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 0 0 0 0 0 15438.5084120522 236515.22477266 838124.252840982 309010.900028387 201394.021883171 178792.196281283 748337.007667135 110984.50374282 98483.2318537704 264751.355464101 52102.5114669322 105233.927013585
"THOC2_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 0 0 0 0 0 103297.382052923 456057.579930867 1425967.06888468 483291.96930288 359225.496685295 215541.773266186 693371.408795389 139334.775938131 81798.2466643219 227704.842760814 43233.5336833378 90526.7661955499
"THOC3_HUMAN_Rep_1" 0 0 155813.656085376 0 0 0 0 0 0 0 0 0 0 0 77838.5104392852 493011.080204181 194021.199084089 92477.3196698417 109458.894962938 204097.524615485 137319.884491185 197827.451966225 323492.843301572 121580.980001259 234947.844382629
"THOC3_HUMAN_Rep_2" 0 0 161831.865551729 0 0 0 0 0 0 0 0 0 0 0 82745.9974839937 509551.63025766 199669.752298876 68124.8276983241 154586.813664882 188756.123361783 112626.293070218 188900.294851391 216652.250039651 99396.7667192709 155958.454558767
"THOC3_HUMAN_Rep_3" 0 0 150665.997488391 0 0 0 0 0 0 0 0 0 0 0 131616.870998253 816011.960524604 260553.142524825 98059.2236152111 153638.627862455 141558.98123807 136439.724968375 159466.736864493 174205.195576097 73309.7608561623 138311.827797866
